,pos_x,pos_y,v_x,v_y,agent_id,frame_id,timestamp,measurement
1966,76.6056351689865,21.814305828748104,1.7395552703423065,-1.558529165976026,19,766,766.0,"(76.6056351689865, 21.814305828748104, 1.7395552703423065, -1.558529165976026)"
1967,77.02622843351155,20.849262359965493,0.3185402127652148,-0.6122415378526758,19,767,767.0,"(77.02622843351155, 20.849262359965493, 0.3185402127652148, -0.6122415378526758)"
1968,76.89910842424105,20.07779605847308,0.3141020854117506,-0.6039100227733927,19,768,768.0,"(76.89910842424105, 20.07779605847308, 0.3141020854117506, -0.6039100227733927)"
1969,76.51058820803145,19.53748142473048,0.3034281834568127,-0.6053286238317901,19,769,769.0,"(76.51058820803145, 19.53748142473048, 0.3034281834568127, -0.6053286238317901)"
1970,76.97413356615755,18.601162311845496,0.30727667342218035,-0.5995401888757349,19,770,770.0,"(76.97413356615755, 18.601162311845496, 0.30727667342218035, -0.5995401888757349)"
1971,77.29903749542078,18.044848209764368,0.2934873270836569,-0.5811952051320237,19,771,771.0,"(77.29903749542078, 18.044848209764368, 0.2934873270836569, -0.5811952051320237)"
1972,78.38994740122386,17.761274085161347,0.3005710652030356,-0.5865303573207821,19,772,772.0,"(78.38994740122386, 17.761274085161347, 0.3005710652030356, -0.5865303573207821)"
1973,78.35309868505676,17.05170361818665,0.30323793588682646,-0.574917693639364,19,773,773.0,"(78.35309868505676, 17.05170361818665, 0.30323793588682646, -0.574917693639364)"
1974,78.88546821332137,16.500325775050314,0.3032584410095306,-0.5842950861993806,19,774,774.0,"(78.88546821332137, 16.500325775050314, 0.3032584410095306, -0.5842950861993806)"
1975,78.87481097619562,15.627153960143364,0.30367583121695807,-0.5777814048490914,19,775,775.0,"(78.87481097619562, 15.627153960143364, 0.30367583121695807, -0.5777814048490914)"
1976,78.87338538215836,15.04520457365364,0.3112213595756771,-0.5728796918003914,19,776,776.0,"(78.87338538215836, 15.04520457365364, 0.3112213595756771, -0.5728796918003914)"
1977,79.48969305720321,14.838259236868009,0.32597760134593273,-0.5793452972904388,19,777,777.0,"(79.48969305720321, 14.838259236868009, 0.32597760134593273, -0.5793452972904388)"
1978,79.95744734419645,14.681312288113972,0.3212941838811253,-0.5901905865618575,19,778,778.0,"(79.95744734419645, 14.681312288113972, 0.3212941838811253, -0.5901905865618575)"
1979,80.03527106569129,14.19144586300783,0.314884639681589,-0.599545434973146,19,779,779.0,"(80.03527106569129, 14.19144586300783, 0.314884639681589, -0.599545434973146)"
1980,79.62848717696457,13.450005764095005,0.30676444818375465,-0.5909793180658399,19,780,780.0,"(79.62848717696457, 13.450005764095005, 0.30676444818375465, -0.5909793180658399)"
1981,79.86805595608602,12.965102359713935,0.3007472935190767,-0.595178385621752,19,781,781.0,"(79.86805595608602, 12.965102359713935, 0.3007472935190767, -0.595178385621752)"
1982,80.19978983491586,12.277749267622958,0.30542774583813215,-0.5921385307472741,19,782,782.0,"(80.19978983491586, 12.277749267622958, 0.30542774583813215, -0.5921385307472741)"
1983,80.24955929100632,11.171225001931818,0.2912659586586259,-0.5806745306055132,19,783,783.0,"(80.24955929100632, 11.171225001931818, 0.2912659586586259, -0.5806745306055132)"
1984,80.03924415763478,10.575726009376174,0.28530571047219394,-0.5933289998053625,19,784,784.0,"(80.03924415763478, 10.575726009376174, 0.28530571047219394, -0.5933289998053625)"
1985,79.99752582137552,9.353904533079861,0.2764526303253368,-0.5848289032215928,19,785,785.0,"(79.99752582137552, 9.353904533079861, 0.2764526303253368, -0.5848289032215928)"
1986,80.222243629506,8.914414360448877,0.27437435964418383,-0.5886832340704775,19,786,786.0,"(80.222243629506, 8.914414360448877, 0.27437435964418383, -0.5886832340704775)"
1987,80.22222525369172,8.774564350361285,0.26495009548263976,-0.5929940634424171,19,787,787.0,"(80.22222525369172, 8.774564350361285, 0.26495009548263976, -0.5929940634424171)"
